type,pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME,Class i peroxisomal membrane protein import,0.0004906552477809,0.0102871278221182,-0.530009294914354,-2.12615899066418,21,20,ABCD2|PXMP2|ABCD1|PEX16|ATAD1|PEX13|PEX3|ABCD3|ACBD5|PEX26|FIS1|GDAP1|PXMP4|PEX19|PEX2|PEX14|SLC25A17|PEX11B|PEX12|ALDH3A2
REACTOME,Collagen biosynthesis and modifying enzymes,0.000226411843142677,0.00718131922993566,0.572434648843292,1.57909933169786,225,67,TLL2|P3H2|COL26A1|COL2A1|COL23A1|COL9A2|ADAMTS14|COL10A1|COLGALT2|COL4A3|COL13A1|P4HA3|COL8A1|COL3A1|COL1A1|PCOLCE|COL22A1|COL1A2|COL9A3|COL21A1|COL5A1|ADAMTS3|COL14A1|COL6A5|COL27A1|COL4A4|COL17A1|COL11A2|TLL1|COL19A1|SERPINH1|PLOD1|P4HA2|ADAMTS2
REACTOME,Collagen chain trimerization,0.00293305084660346,0.0312774473900731,0.574783512210762,1.5344293013236,2909,44,COL26A1|COL2A1|COL23A1|COL9A2|COL10A1|COL4A3|COL13A1|COL8A1|COL3A1|COL1A1|COL22A1|COL1A2|COL9A3|COL21A1|COL5A1|COL14A1|COL6A5|COL27A1|COL4A4|COL17A1|COL11A2|COL19A1
REACTOME,Collagen formation,0.000975419430355053,0.015082422941865,0.523719020998531,1.4711206572802,974,90,TLL2|P3H2|CTSV|COL26A1|COL2A1|COL23A1|COL9A2|ADAMTS14|COL10A1|COLGALT2|COL4A3|COL13A1|MMP13|P4HA3|COL8A1|COL3A1|COL1A1|PCOLCE|LOXL2|COL22A1|COL1A2|LOXL1|COL9A3|COL21A1|COL5A1|ADAMTS3|COL14A1|COL6A5|COL27A1|COL4A4|LOXL3|COL17A1|COL11A2|TLL1|COL19A1|SERPINH1|PLOD1|P4HA2|ADAMTS2|MMP9|P4HB|COL11A1
REACTOME,Complement cascade,0.000326768887191562,0.00852933008731531,0.573277356372194,1.57479796545634,325,63,CFHR1|IGLC2|MASP2|C9|CFI|CD19|IGLC3|IGKV3-20|IGHG4|COLEC10|F2|CPB2|IGLV1-51|IGLV3-21|C2|CPN2|C4A|IGHG2|C4B|MASP1|C4BPA|CPN1|C5AR1|CLU|FCN3|CD55|C5AR2|CFHR3
REACTOME,Complex i biogenesis,0.00029171528588098,0.00839190252639006,-0.476385149732443,-2.50268365616959,0,57,MT-ND3|MT-ND6|MT-ND1|MT-ND4|MT-ND5|MT-ND2|NDUFV3|NDUFS1|NDUFS2|NDUFA3|NDUFV2|NDUFAF5|COA1|NUBPL|NDUFA7|NDUFA13|NDUFC2|NDUFB8|NDUFA5|NDUFAF7|NDUFA10|NDUFB4|TMEM186|NDUFS4|NDUFA2|NDUFB10|NDUFAF2|NDUFS6|NDUFAB1|NDUFC1|NDUFV1|TMEM126B|NDUFB9|NDUFB7|TIMMDC1|NDUFB1|NDUFS3|NDUFB5|NDUFS7|NDUFB11|NDUFA9|NDUFA8|NDUFA6|ACAD9|NDUFAF3|NDUFA11|NDUFB6|NDUFS8|NDUFA12|NDUFAF4|NDUFS5|ECSIT|NDUFA1|NDUFB3|NDUFAF1|NDUFB2|NDUFAF6
REACTOME,Cristae formation,0.00531299316149395,0.0462829052166762,-0.374539085292518,-1.70966038714404,100,31,MT-ATP6|ATP5F1D|DMAC2L|APOOL|MICOS13|MT-ATP8|IMMT|DNAJC11|ATP5PD|ATP5MC2|ATP5F1C|ATP5PB|MTX2|CHCHD3|ATP5PF|TMEM11|HSPA9|MTX1|SAMM50|ATP5MG|ATP5PO|ATP5ME|ATP5F1B|ATP5MC1|ATP5MC3|ATP5MF|ATP5F1A|CHCHD6|ATP5F1E|MICOS10
REACTOME,Cross presentation of soluble exogenous antigens endosomes,0.00231588698471515,0.0263728177107154,-0.331511764692379,-1.67433383496926,14,47,PSMB4|PSMB1|PSMD13|PSMD12|PSMD7|MRC1|PSMC6|PSMD3|PSMF1|PSMD5|PSMA3|PSMC5|PSMA1|PSMD11|PSMD8|PSMA4|PSMA5|PSME4|PSMA6|PSMA7|PSMD1|PSMB7|PSMB3|PSMD6|PSMC1|PSMB10|PSMB6|PSMB2|PSMD10|PSMA2|PSMD9|PSMB8|PSMD4|PSMD2|FCGR1A|SEM1|PSMC3|PSMC2|PSMC4|PSME3|PSMD14|PSME2|PSME1|PSMB5|PSMB9|MRC2
REACTOME,Cytosolic trna aminoacylation,0.000895808235257777,0.0149745241488361,-0.481507304116866,-2.04599779121409,28,24,VARS1|AIMP1|LARS1|NARS1|DARS1|EEF1E1|SARS1|FARSB|AIMP2|RARS1|EPRS1|PPA1|GARS1|CARS1|KARS1|HARS1|IARS1|AARS1|FARSA|QARS1|MARS1|WARS1|TARS1|YARS1
REACTOME,Deadenylation dependent mrna decay,0.000679194023092597,0.0123553383318462,-0.363291051701557,-1.8814175143534,2,53,EXOSC6|TNKS1BP1|EDC4|XRN1|LSM6|DCP1B|DIS3|DCP2|TUT4|CNOT1|PAN2|EXOSC8|CNOT11|PATL1|DDX6|CNOT3|EXOSC7|PAN3|NT5C3B|CNOT6L|PARN|CNOT7|EXOSC2|CNOT2|EXOSC1|EXOSC9|CNOT6|CNOT8|EIF4G1|HBS1L|CNOT4|CNOT10|DCPS|PAIP1|EXOSC3|EIF4B|LSM7|CNOT9|LSM4|EIF4A2|EIF4A1|LSM3|DCP1A|TUT7|LSM5|LSM2|EXOSC4|EXOSC5|EDC3|LSM1|PABPC1
REACTOME,Degradation of gli1 by the proteasome,0.000935745477230193,0.0150163655263026,-0.333088843956381,-1.7516043862925,2,58,GLI1|PSMB4|PRKACA|PSMB1|PSMD13|PSMD12|PSMD7|PSMC6|UBA52|PSMD3|ITCH|PSMF1|PSMD5|PSMA3|PSMC5|PSMA1|PSMD11|PSMD8|PSMA4|NUMB|PSMA5|PSME4|BTRC|SKP1|PSMA6|PSMA7|PSMD1|PSMB7|PSMB3|PSMD6|PSMC1|RPS27A|PRKACB|PSMB10|PSMB6|PSMB2|PSMD10|PSMA2|UBC|PSMD9|PSMB8|PSMD4|PSMD2|SEM1|PSMC3|PSMC2|PSMC4|PSME3|PSMD14|PSME2|RBX1|PSME1|CUL1|PSMB5|PSMB9|UBB|SUFU
REACTOME,Diseases associated with glycosylation precursor biosynthesis,0.0017967242879298,0.0220054251897936,-0.512713270928766,-1.98626198258191,94,18,SRD5A3|GNE|DHDDS|DPM3|PMM2|DOLK|CTSA|GFPT1|MPI|NEU1|DPM2|PGM1|GALT|NUS1|DPM1|GALK1|GLB1|GALE
REACTOME,Diseases associated with n glycosylation of proteins,0.00551050114368892,0.0473367355190499,-0.484283201115279,-1.84027179136225,317,17,MOGS|ALG13|ALG2|ALG11|ALG9|ALG6|ALG8|ALG14|RFT1|MAN1B1|ALG12|ALG1|ALG3|MGAT2|B4GALT1|MPDU1|DPAGT1
REACTOME,Dna damage recognition in gg ner,0.000691503154983145,0.0123969478654225,-0.394462200358443,-1.89656450155529,7,38,XPC|COPS2|INO80D|ACTR5|YY1|DDB1|RAD23B|NFRKB|UBA52|CUL4B|INO80B|GPS1|RAD23A|COPS8|RPS27A|ACTR8|PARP1|COPS4|COPS6|ACTL6A|UBC|COPS7B|COPS5|PARP2|CUL4A|INO80E|COPS7A|INO80|RBX1|ACTB|COPS3|RUVBL1|MCRS1|TFPT|CETN2|UBB|DDB2
REACTOME,Dual incision in gg ner,0.000208724692131079,0.00718131922993566,-0.399679163694683,-1.95929588502623,1,41,ERCC5|POLD4|RFC3|POLD3|POLK|DDB1|XPA|UBA52|RPA1|CUL4B|RFC1|RPA2|ERCC4|POLE|RPA3|RPS27A|PARP1|GTF2H1|RFC2|GTF2H5|UBC|GTF2H2|ERCC3|POLE3|GTF2H3|PARP2|POLD2|PCNA|POLE4|CUL4A|RFC5|POLD1|GTF2H4|RFC4|ERCC2|RBX1|ERCC1|UBB|DDB2|CHD1L
REACTOME,Dual incision in tc ner,0.000479156684235745,0.0102871278221182,-0.363960521497084,-1.94788566959169,0,65,UVSSA|ERCC5|POLD4|POLR2B|RFC3|POLD3|POLK|EP300|MNAT1|POLR2I|CCNH|DDB1|XPA|AQR|TCEA1|XAB2|UBA52|RPA1|USP7|CUL4B|ZNF830|POLR2H|RFC1|ERCC6|POLR2C|RPA2|ERCC4|POLR2K|PRPF19|POLE|RPA3|RPS27A|POLR2E|PPIE|GTF2H1|RFC2|ISY1|GTF2H5|UBC|GTF2H2|POLR2D|POLR2G|CDK7|POLR2J|ERCC3|POLE3|GTF2H3|POLD2|PCNA|POLE4|CUL4A|RFC5|ERCC8|POLR2A|POLD1|GTF2H4|RFC4|POLR2F|ERCC2|RBX1|ERCC1|UBB|POLR2L
REACTOME,Ecm proteoglycans,8.10902534520922e-05,0.00614688928642417,0.572435937191526,1.59072576027794,80,75,ACAN|HAPLN1|TNC|SERPINE1|COL2A1|IBSP|COL9A2|ASPN|BGN|COL4A3|MATN1|LUM|COL3A1|TNR|NCAN|COL1A1|TNN|COL1A2|COL9A3|ITGAX|COMP|MATN4|COL5A1|NCAM1|ITGA8|ITGA9|COL6A5|ITGB6|COL4A4|BCAN|SPARC|TGFB3|PTPRS|FN1|TGFB2|ITGA2B|FMOD|MUSK|LRP4
REACTOME,Endosomal sorting complex required for transport escrt,0.000105207785376118,0.00614688928642417,-0.489821671703251,-2.23589137091442,1,31,HGS|VPS4B|STAM|STAM2|VTA1|TSG101|VPS36|VPS4A|VPS25|VPS28|CHMP2B|SNF8|UBA52|CHMP4A|CHMP2A|CHMP4C|VPS37A|MVB12A|CHMP5|RPS27A|UBC|VPS37D|MVB12B|CHMP6|CHMP4B|VPS37B|CHMP3|UBAP1|VPS37C|CHMP7|UBB
REACTOME,Er quality control compartment erqc,0.00125999515386479,0.0177115227878494,-0.489659064502208,-1.99557718452833,51,21,SYVN1|UGGT1|UGGT2|EDEM1|MARCHF6|SEL1L|AMFR|RNF103|UBA52|RNF185|EDEM2|TRIM13|DERL2|EDEM3|RNF139|RPS27A|UBC|OS9|MAN1B1|RNF5|UBB
REACTOME,Ethanol oxidation,0.000107616298977645,0.00614688928642417,-0.780084287466046,-2.51586676296092,10,11,ADH4|ADH1B|ACSS1|ADH1C|ADH1A|ADH5|ALDH1A1|ALDH2
REACTOME,Extension of telomeres,0.000199084212621939,0.00718131922993566,-0.389658478804923,-2.00134849330368,0,51,TERF2|BLM|POLD4|WRN|RFC3|CCNA2|POLD3|POT1|CHTF18|PPP6C|CTC1|RPA1|PIF1|PPP6R3|RFC1|TERF2IP|RPA2|TERF1|ANKRD28|DNA2|RPA3|RTEL1|CDK2|RFC2|POLA1|TINF2|DKC1|NHP2|NOP10|SHQ1|POLD2|PCNA|RFC5|GAR1|POLD1|RFC4|DSCC1|ACD|FEN1|CHTF8|POLA2|PRIM1|LIG1|STN1|RUVBL2|PRIM2|RUVBL1|TEN1|WRAP53
REACTOME,Extracellular matrix organization,2.0999979000021e-05,0.00592709718379032,0.47111248942719,1.38774228920409,20,289,ACAN|TLL2|HAPLN1|CDH1|P3H2|TNC|CTSV|GDF5|COL26A1|FBN2|MMP24|CTSG|SERPINE1|COL2A1|ADAMTS16|COL23A1|IBSP|COL9A2|ASPN|ADAMTS18|BGN|ADAMTS14|COL10A1|COLGALT2|MMP25|CAPN8|COL4A3|EMILIN3|MATN1|LUM|COL13A1|MMP13|P4HA3|COL8A1|PRKCA|SDC1|COL3A1|ELN|TNR|FBN3|NCAN|CAPN9|CTRB1|COL1A1|PCOLCE|MMP10|LOXL2|SCUBE3|COL22A1|TNN|COL1A2|LOXL1|COL9A3|PDGFA|ITGAX|COMP|MATN4|COL21A1|COL5A1|ADAMTS3|NCAM1|ITGA8|ITGA9|COL14A1|COL6A5|CMA1|ITGAD|SPOCK3|ITGB6|COL27A1|COL4A4|TPSAB1|BCAN|SPARC|NRXN1|LOXL3|TGFB3|ADAM12|CEACAM1|CAPN6|CAPN11|COL17A1|COL11A2|BMP2|TLL1|PTPRS|ITGAM|ITGB7|FN1|EFEMP2|JAM2|COL19A1|SERPINH1|CAPN12|ITGA4|PLOD1|P4HA2|ICAM5|TGFB2|ITGA2B|ADAMTS2|MMP1|FMOD|MFAP5|ITGA10|ICAM4|MMP9|MMP17|MMP11|MUSK|NID2|LRP4|MMP16|P4HB|MFAP3|EFEMP1|COL11A1
REACTOME,Fceri mediated ca 2 mobilization,0.00316654514797548,0.0323281022062726,0.575424334681702,1.53296163351865,3139,43,PLCG2|IGLC2|IGLC3|IGKV3-20|IGLV1-51|IGLV3-21|TXK|NFATC2|BTK|MS4A2|GRAP2|TEC|FCER1A|ITK|ITPR1|NFATC1|NFATC3|IGKV3-11|IGKV1-39|IGHE|IGHV4-59|IGLV2-11|IGLV2-8
REACTOME,Fcgr3a mediated il10 synthesis,0.00589359172404644,0.0489794302231197,0.54474813448201,1.47270894609165,5863,51,PLCG2|IGLC2|ADCY8|IGLC3|IGKV3-20|IGHG4|IGLV1-51|IGLV3-21|IGHG2|ADCY7|PRKAR1B|IL10|ADCY1|FCGR2A|FGR|HCK|ITPR1|ADCY5|IGKV3-11|IGKV1-39|IGHV4-59|IGLV2-11|IGLV2-8
REACTOME,Formation of atp by chemiosmotic coupling,0.000529560842758255,0.010803776518162,-0.550786695877315,-2.13375923067342,27,18,MT-ATP6|ATP5F1D|DMAC2L|MT-ATP8|ATP5PD|ATP5MC2|ATP5F1C|ATP5PB|ATP5PF|ATP5MG|ATP5PO|ATP5ME|ATP5F1B|ATP5MC1|ATP5MC3|ATP5MF|ATP5F1A|ATP5F1E
REACTOME,Formation of incision complex in gg ner,0.000119260584376863,0.00614688928642417,-0.47875485864257,-2.37134890368877,0,43,ERCC5|XPC|USP45|PIAS1|MNAT1|CCNH|UBE2I|DDB1|RAD23B|XPA|PIAS3|UBA52|RPA1|CUL4B|UBE2V2|RPA2|RAD23A|ERCC4|RPA3|RPS27A|SUMO3|PARP1|GTF2H1|GTF2H5|UBC|GTF2H2|CDK7|ERCC3|RNF111|SUMO1|GTF2H3|PARP2|CUL4A|SUMO2|GTF2H4|ERCC2|RBX1|UBE2N|CETN2|ERCC1|UBB|DDB2|CHD1L
