type,pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME,Mrna decay by 3 to 5 exoribonuclease,0.000277063130813378,0.0209528992677617,-0.642162556835153,-2.27333346887869,13,13,EXOSC6|DIS3|NT5C3B|EXOSC8|EXOSC7|EXOSC1|EXOSC9|EXOSC2|HBS1L|EXOSC3|EXOSC5|EXOSC4|DCPS
REACTOME,Mrna splicing minor pathway,0.00133155792276964,0.0358041130344726,-0.466868270636714,-2.5090134690704,0,52,SRSF7|POLR2I|PRPF8|RNPC3|POLR2B|PRPF6|POLR2C|PDCD7|SF3B1|SF3B6|SNRPD3|POLR2K|SF3B2|SNRPD2|POLR2H|SNRNP200|SNRPB|SF3B5|SRSF1|POLR2E|SF3B4|SNRPE|YBX1|SNRPG|SNU13|SNRPF|POLR2G|DDX23|SNRNP40|POLR2J|SNRNP35|DDX42|GTF2F1|NCBP2|SNRNP48|SRSF6|POLR2A|ZCRB1|ZMAT5|SNRPD1|POLR2F|POLR2D|LSM2|SRSF2|SNRNP25|POLR2L|SF3B3|EFTUD2|GTF2F2|TXNL4A|NCBP1|ZRSR2
REACTOME,N glycan trimming in the er and calnexin calreticulin cycle,0.00125219133483596,0.0356993398184287,-0.403998804344216,-2.006152977966,4,35,UBXN1|UBA52|SYVN1|RPS27A|UBC|EDEM1|AMFR|DERL2|DERL1|CANX|OS9|PSMC1|SEL1L|MOGS|RNF103|MARCHF6|EDEM2|MLEC|RNF5|VCP|RAD23B|GANAB|PRKCSH|TRIM13|UGGT1|UBB|MAN1B1|RNF139|PDIA3|RNF185|CALR|EDEM3|UGGT2|NGLY1|ENGASE
REACTOME,Negative regulation of notch4 signaling,0.00166944908180301,0.0383056857034317,-0.360171714369153,-1.93364062675539,0,54,PSMB1|UBA52|PSMB4|PSMD7|RPS27A|PSMA7|NOTCH4|UBC|PSMD13|PSMD12|SKP1|PSMA4|PSMA3|PSMC5|PSMA5|PSMB6|PSMB3|PSMA2|PSMD8|PSMD3|PSMA6|PSMB7|PSMC6|AKT1|PSMD6|PSMB8|PSMD9|PSMD11|PSMC1|PSMA1|SEM1|PSMB10|PSMB2|PSMD4|PSMF1|PSMC3|PSMC4|PSMD10|PSME1|PSMD2|RBX1|PSME2|PSMB5|UBB|PSMC2|PSMD5|YWHAZ|PSMD1|PSME3|PSMD14|PSMB9|CUL1|FBXW7
REACTOME,Neuronal system,2.999997000003e-06,0.00362999637000363,0.468559825547884,1.29213956346615,2,377,ADCY8|NLGN4X|GRIK3|GRIN2A|RIMS1|GRIK4|GRIN3A|SYT2|KCNQ5|TUBB3|LRRTM4|BCHE|HCN2|SNAP25|CACNB2|SYT1|GABRB1|KCNG2|SLC18A2|KCNJ6|GABBR2|KCNV2|KCNK13|LRRC7|GRIA4|KCNMB2|SYT9|KCNJ5|PRKCG|KCNK17|CACNA1B|GRIP2|NRG1|KCNB2|GLS2|KCNQ1|SHANK1|GRIP1|LRFN1|KCNK10|TUBB2B|GLRA1|KCNG3|TUBB8|PPFIA4|ERBB4|PRKAG3|DLGAP1|GABRA3|KCNK9|CAMK2B|SLC22A1|RASGRF1|KCNN2|ACTN2|GABRB3|KCNH5|TUBB1|GRM1|CACNG3|KCNN3|PRKCB|SLC6A13|GABRR1|DLGAP2|KCNJ3|IL1RAPL2|ADCY7|SYN3|KCNG1|LRRTM3|GNGT1|GABRG3|NCALD|SYT7|CHRNB4|KCNH7|GNG7|CAMK2A|GRIA2|KCNJ1|KCNA7|GLRA2|PPM1E|NRXN3|DLG2|KCNN4|SLC22A2|CHRNA6|SLC5A7|BEGAIN|KCNMA1|NTRK3|KCNN1|PRKCA|KCNH2|CACNG2|KCNS3|GRIK2|NLGN3|KCNH4|CACNG8|TUBA4B|SLC1A3|GRIN2D|GABRA4|KCND3|KCNH3|GABRR2|ADCY1|KCNH8|CHRNG|GAD2|HTR3B|CACNG4|SLC1A2|KPNA2|PTPRD|SLC6A1|CACNA1E|CACNA2D2|SHANK2|KCNH1|GNAL|PRKAR1B|TUBB2A|HCN1|GRIK1|KCNJ10|NEFL|KCNA4|SLC1A1|PPFIA2|RPS6KA6|PTPRS|RAB3A|GRIN2B|SYT12|IL1RAPL1|HOMER1|RASGRF2|CACNB4|EPB41L1|GRIA3|GABRR3|GABRG2|CHRNB3|GRIN3B|SYT10|KCNA1|GNG4|GABRB2|SLC6A4|HOMER2|ADCY9|CHRNE|KCNJ14|KCNAB1|GRIA1|KCNK2|DLG4|SLC1A7|HSPA8|SYN2|TSPOAP1|ALDH5A1|GLRB|APBA1|KCNAB2|TUBA8
REACTOME,Neurotoxicity of clostridium toxins,0.000679115308797089,0.0293474829873028,0.808077029032911,1.70154341623712,626,10,SYT2|SNAP25|SYT1|SV2C|SV2B
REACTOME,Neurotransmitter receptors and postsynaptic signal transmission,0.00303399696600303,0.0476770951800477,0.460569308693434,1.24812937031826,3033,189,ADCY8|GRIK3|GRIN2A|GRIK4|GRIN3A|TUBB3|GABRB1|KCNJ6|GABBR2|LRRC7|GRIA4|KCNJ5|PRKCG|GRIP2|NRG1|GRIP1|TUBB2B|GLRA1|TUBB8|ERBB4|PRKAG3|GABRA3|CAMK2B|RASGRF1|ACTN2|GABRB3|TUBB1|CACNG3|PRKCB|GABRR1|KCNJ3|ADCY7|GNGT1|GABRG3|NCALD|CHRNB4|GNG7|CAMK2A|GRIA2|GLRA2|PPM1E|DLG2|CHRNA6|PRKCA|CACNG2|GRIK2|CACNG8|TUBA4B|GRIN2D|GABRA4|GABRR2|ADCY1|CHRNG|HTR3B|CACNG4|KPNA2|GNAL|PRKAR1B|TUBB2A|GRIK1|KCNJ10|NEFL|RPS6KA6|GRIN2B|RASGRF2|EPB41L1|GRIA3|GABRR3|GABRG2|CHRNB3|GRIN3B|GNG4|GABRB2|ADCY9|CHRNE|GRIA1|DLG4|GLRB|APBA1|TUBA8
REACTOME,Nonhomologous end joining nhej,0.00276243093922652,0.0445672191528545,-0.357731684616407,-1.95719642844037,0,60,H2BC7|H4C15|H4C2|H2BC8|H4C9|H2BC21|H2BC9|H4C4|H4C14|H2BC10|H4C8|H2BC4|XRCC5|ABRAXAS1|PIAS4|H4C5|KAT5|H2BC12|H2BC6|H4C1|H4C3|PRKDC|H2AX|H2BC3|UBE2V2|POLM|XRCC6|RIF1|SUMO1|RNF168|TDP2|MRE11|RAD50|DCLRE1C|LIG4|POLL|H4C11|XRCC4|NHEJ1|ATM|BARD1|H2BC17|H2BC15|HERC2|UBE2N|BRCC3|TDP1|BABAM1|TP53BP1|PAXIP1|RNF8|MDC1|UIMC1|NBN|H2BC14|BRCA1|NSD2|H2BC11|H2BC5|BABAM2
REACTOME,Nr1h2 and nr1h3 mediated signaling,0.00226415094339623,0.0402207153304082,-0.314574993676284,-1.64513669429121,2,46,APOD|APOC1|SREBF1|SCD|APOC4|APOE|PLIN1|NR1H3|EEPD1|ABCG1|ARL4C
REACTOME,Pexophagy,0.000890942587055661,0.0354838709677419,-0.652706335247071,-2.14947587185828,58,11,SQSTM1|UBA52|RPS27A|MAP1LC3B|UBC|NBR1|EPAS1|USP30|UBB|PEX5|ATM
REACTOME,Phosphorylation of the apc c,0.00124873925363815,0.0356993398184287,-0.469127605895631,-1.95771412576084,25,20,ANAPC16|ANAPC10|CDK1|CDC26|ANAPC5|CDC23|PLK1|ANAPC11|ANAPC1|ANAPC4|ANAPC7|CDC16|UBE2D1|ANAPC15|CDC27|CCNB1|UBE2E1|ANAPC2|UBE2S|UBE2C
REACTOME,Plasma lipoprotein assembly,0.00150590678956251,0.0365558912386707,-0.54471269619799,-2.03923974348368,57,15,APOC1|APOC4|A2M|APOE|APOB
REACTOME,Potassium channels,0.000740014800296006,0.0308764795985575,0.526269762555363,1.38682030125921,739,91,KCNQ5|HCN2|KCNG2|KCNJ6|GABBR2|KCNV2|KCNK13|KCNMB2|KCNJ5|KCNK17|KCNB2|KCNQ1|KCNK10|KCNG3|KCNK9|KCNN2|KCNH5|KCNN3|KCNJ3|KCNG1|GNGT1|KCNH7|GNG7|KCNJ1|KCNA7|KCNN4|KCNMA1|KCNN1|KCNH2|KCNS3|KCNH4|KCND3|KCNH3|KCNH8|KCNH1|HCN1|KCNJ10|KCNA4
REACTOME,Prc2 methylates histones and dna,0.00218818380743982,0.0401167031363968,-0.306829541593116,-1.66867614358172,0,57,H3C13|H2AC4|H2AC7|H2BC7|H4C15|H2AC20|H4C2|H2AJ|H3C1|H3C4|H2BC8|H4C9|H2BC21|H3C2|H2BC9|H4C4|H4C14|H2BC10
REACTOME,Processing of capped intronless pre mrna,0.00117813383600377,0.0356993398184287,-0.399488643910214,-1.86172495620101,9,28,CSTF2T|LSM11|SNRPD3|NUDT21|SLBP|SNRPB|PCF11|SNRPE|SNRPG|LSM10|PABPN1|PAPOLA|SNRPF|NCBP2|FIP1L1|CPSF7|CSTF1|WDR33|CLP1|CPSF2|SYMPK|CPSF4|CPSF1|NCBP1|CPSF3|CSTF3|CSTF2|ZNF473
REACTOME,Processing of intronless pre mrnas,0.00210183159610518,0.0401167031363968,-0.466655601659751,-1.91216672975235,48,19,CSTF2T|NUDT21|PCF11|PABPN1|PAPOLA|NCBP2|FIP1L1|CPSF7|CSTF1|WDR33|CLP1|CPSF2|SYMPK|CPSF4|CPSF1|NCBP1|CPSF3|CSTF3|CSTF2
REACTOME,Processive synthesis on the c strand of the telomere,0.00184446446188822,0.0401167031363968,-0.472730290456432,-1.9370583581166,42,19,POLD4|BLM|RPA2|TERF2|PCNA|RPA1|RPA3|TERF1|POLD3|TERF2IP|TINF2|ACD|FEN1|POLD2|WRN|DNA2|POLD1|POT1|LIG1
REACTOME,Ra biosynthesis pathway,0.00253077681980011,0.0419484924925772,-0.460416607341896,-1.88660184352943,58,19,ADH4|CYP26B1|CRABP1|ADH1C|ALDH1A1|DHRS9|RDH14
REACTOME,Receptor mediated mitophagy,0.000437920932620579,0.0252325870700429,-0.685759798227856,-2.2583266939231,28,11,MAP1LC3A|MAP1LC3B|CSNK2A2|ATG12|ULK1|CSNK2B|FUNDC1|PGAM5|CSNK2A1|SRC|ATG5
REACTOME,Recognition and association of dna glycosylase with site containing an affected purine,0.000561797752808989,0.0261452031114953,-0.446996027714561,-2.32211302145798,0,43,H2AC4|H2AC7|H2BC7|H4C15|H2AC20|H4C2|H2AJ|H2BC8|H4C9|H2BC21|H2BC9|H4C4|H4C14|H2BC10|MPG|H4C8|H2BC4
